CACode,VaCode,Estimate,ASE,Flag
C12B,V25E,5.7,1.8,*
C12B,V26A,49.5,7.6,
C12B,V27A,33.4,6.5,
C12B,V28A,23.6,6.1,
C12B,V29A,20.8,5,
C12B,V29B,53.2,6.6,
C12B,V29C,6.3,3.3,**
C12B,V29D,10.7,4,*
C12B,V29E,9,4.5,*
C12B,V30A,15,2.6,
C12B,V30B,10.3,2.2,
C12B,V30C,15.8,2.4,
C12B,V30D,14.5,3,
C12B,V30E,44.4,3.8,
C12B,V31A,40.1,3.7,
C12B,V32A,22.4,3.5,
C12B,V33A,3.9,1.6,*
C12B,V34A,19.3,3.5,
C12B,V35A,19.8,3.5,
C12B,V36A,6.1,2.2,*
C12B,V37A,29.4,5.3,
C12B,V37B,17.7,4.5,
C12B,V37C,11.1,3.3,
C12B,V37D,8.5,2.6,*
C12B,V37E,28.7,4.8,
C12B,V37F,4.6,2.3,**
C12B,V38A,35.2,5.6,
C12B,V39A,19,4.9,
C12B,V40A,12.4,4.8,*
C12B,V41A,11.3,4.8,*
C12B,V42A,26.4,6.8,
C12B,V43A,8.4,4.2,*
C12B,V44A,20.1,3,
C12B,V44B,20.2,2.5,
C12B,V44C,12.7,2.7,
C12B,V44D,16,2.5,
C12B,V44E,31.1,3.4,
C12B,V45A,35.5,4.5,
C12B,V45B,25.6,4.7,
C12B,V45C,14.5,3.5,
C12B,V45D,8,2.5,*
C12B,V45E,16.4,4.1,
C12B,V46A,25.2,8,*
C12B,V46B,19.9,9.8,*
C12B,V46C,5.8,4.8,**
C12B,V46D,29.1,9.5,*
C12B,V46E,20.1,9,*
C12B,V47A,21.9,5.8,
C12B,V47B,14.7,4.2,
C12B,V47C,17.2,4.1,
C12B,V47D,10.8,4.4,*
C12B,V47E,7,2.5,*
C12B,V47F,11.3,3.1,
C12B,V47G,3.4,2.1,**
C12B,V47H,3.7,1.7,*
C12B,V47I,10,3.7,*
C12C,V00T,8.2,1,
C12C,V01A,32,6.3,
C12C,V01B,52.9,5.7,
C12C,V01C,7.2,2.5,*
C12C,V01D,7.9,2.6,*
C12C,V02A,9.9,4.5,*
C12C,V02B,18.2,4.6,
C12C,V02C,69.5,6,
C12C,V02D,1.9,1.1,**
C12C,V02E,0.6,0.6,**
C12C,V03A,40.9,6.7,
C12C,V03B,51.9,6.4,
C12C,V03C,5.2,2.1,*
C12C,V03D,2,1.4,**
C12C,V04A,15.1,4,
C12C,V04B,8.7,3,*
C12C,V04C,26.3,4.9,
C12C,V04D,14.5,4.1,
C12C,V04E,14.3,3.9,
C12C,V04F,8.7,2.9,*
C12C,V04G,3.2,1.8,**
C12C,V04H,9.3,2.9,*
C12C,V04M,5.7,0.3,
C12C,V05A,41.1,5.4,
C12C,V05B,31.3,4.5,
C12C,V05C,24.5,4.2,
C12C,V05D,3.2,1.4,*
C12C,V06A,8,2.6,*
C12C,V06B,46.8,5.1,
C12C,V06C,45.2,5.3,
C12C,V07A,44.2,5.9,
C12C,V07B,55.8,5.9,
C12C,V08A,22.3,6.9,*
C12C,V08B,46.4,7.6,
C12C,V08C,31.3,7.2,
C12C,V09A,17.8,4,
C12C,V09B,51,4.3,
C12C,V09C,21.2,4,
C12C,V09D,10,3.6,*
C12C,V10A,72.5,14.2,
C12C,V11A,18.4,17.2,**
C12C,V12A,42.1,16.4,*
C12C,V13A,18.6,8,*
C12C,V14A,57.4,12.1,
C12C,V15A,17.9,10.2,**
C12C,V16A,19.1,7.4,*
C12C,V17A,87,3.9,
C12C,V17B,10.4,3.6,*
C12C,V17C,2.1,1.6,**
C12C,V17D,0.6,0.6,***
C12C,V18A,81.3,5.3,
C12C,V18B,13.7,4.6,*
C12C,V18C,3.2,1.8,**
C12C,V18D,1.1,1.1,**
C12C,V18E,0.6,0.8,***
C12C,V19A,1.9,1.6,**
C12C,V19B,5.5,2.2,*
C12C,V19C,6,2.5,*
C12C,V19D,86.6,3.6,
C12C,V20A,37,15.2,*
C12C,V21A,52.9,19.7,*
C12C,V22A,14.6,12.7,**
C12C,V23A,20.7,14.7,**
C12C,V24A,29.2,6.4,
C12C,V24B,41.8,8.8,
C12C,V24C,4.5,2.3,**
C12C,V24D,5.2,3.1,**
C12C,V24E,12.9,5.5,*
C12C,V24F,6.4,3.3,**
C12C,V25A,20.8,4,
C12C,V25B,31.2,5.6,
C12C,V25C,20.8,4.1,
C12C,V25D,14.1,4.8,*
C12C,V25E,13.1,3.4,
C12C,V26A,42.4,9,
C12C,V27A,46.4,8.8,
C12C,V28A,28.9,8.7,*
C12C,V29A,22.3,9.1,*
C12C,V29B,71.7,10.1,
C12C,V29C,1.8,2.3,***
C12C,V29D,S,,S
C12C,V29E,4,3.6,**
C12C,V30A,13.1,3.7,
C12C,V30B,13.7,4.7,*
C12C,V30C,17,4.4,
C12C,V30D,20,4.5,
C12C,V30E,36.2,4.9,
C12C,V31A,47.4,5.4,
C12C,V32A,38,5.7,
C12C,V33A,4.7,2.4,**
C12C,V34A,15.6,4.7,*
C12C,V35A,8.5,3.4,*
C12C,V36A,9.1,3.7,*
C12C,V37A,16.4,4.8,
C12C,V37B,19.8,5.9,
C12C,V37C,17.5,7.1,*
C12C,V37D,14.8,4.7,*
C12C,V37E,29.5,7.4,
C12C,V37F,2,2.1,***
C12C,V38A,29.1,8.2,
C12C,V39A,34.8,10.8,*
C12C,V40A,36.1,8.7,
C12C,V41A,8.1,5.3,**
C12C,V42A,10.9,6.5,**
C12C,V43A,8.5,4.2,*
C12C,V44A,12.8,3.5,
C12C,V44B,19.3,3.9,
C12C,V44C,10.2,3.1,*
C12C,V44D,19,4.3,
C12C,V44E,38.7,5.5,
C12C,V45A,57.8,7.2,
C12C,V45B,24.5,5.8,
C12C,V45C,8.9,3.8,*
C12C,V45D,4.6,2.7,**
C12C,V45E,4.1,2.7,**
C12C,V46A,39.5,16.9,*
C12C,V46B,15.6,11.3,**
C12C,V46C,6.3,6,**
C12C,V46D,12.6,8.6,**
C12C,V46E,26.1,15.4,**
C12C,V47A,24.5,7.4,
C12C,V47B,9.3,4.6,*
C12C,V47C,17.4,8.4,*
C12C,V47D,3.6,2.6,**
C12C,V47E,11.8,6,**
C12C,V47F,16.1,6.8,*
C12C,V47G,9.3,5,**
C12C,V47H,2.4,2.1,**
C12C,V47I,5.6,4,**
C12D,V00T,14.7,1.1,
C12D,V01A,38.2,4,
C12D,V01B,52.2,3.6,
C12D,V01C,7.3,2.1,
C12D,V01D,2.2,1,*
C12D,V02A,5.8,1.8,*
C12D,V02B,11.7,2.8,
C12D,V02C,77.5,4,
C12D,V02D,3.9,1.8,*
C12D,V02E,1.1,1,**
C12D,V03A,49.1,4,
C12D,V03B,44.4,3.7,
C12D,V03C,4.7,1.9,*
C12D,V03D,1.8,1,**
C12D,V04A,11.6,2.2,
C12D,V04B,8,2.1,
C12D,V04C,24.9,3.2,
C12D,V04D,14.9,2.4,
C12D,V04E,15.1,2.5,
C12D,V04F,12.2,2.6,
C12D,V04G,4.4,1.5,*
C12D,V04H,8.8,2.7,*
C12D,V04M,6,0.2,
C12D,V05A,21.4,2.5,
C12D,V05B,34.3,3.9,
C12D,V05C,39.5,4.2,
C12D,V05D,4.9,1.9,*
C12D,V06A,3.2,1.2,*
C12D,V06B,32.4,3.4,
C12D,V06C,64.4,3.4,
C12D,V07A,32.7,3.3,
C12D,V07B,67.3,3.3,
C12D,V08A,16.8,4.9,
C12D,V08B,26.2,5.6,
C12D,V08C,57.1,7.1,
C12D,V09A,39,4,
C12D,V09B,47.2,4.2,
C12D,V09C,11.6,2.3,
C12D,V09D,2.3,1.1,*
C12D,V10A,73,15.7,
C12D,V11A,15.5,9,**
C12D,V12A,26.6,15.8,**
C12D,V13A,23.1,12.4,**
C12D,V14A,52.4,16.3,*
C12D,V15A,21.8,13.7,**
C12D,V16A,7.6,6.7,**
C12D,V17A,84.7,3,
C12D,V17B,12.3,2.8,
C12D,V17C,1.9,0.9,*
C12D,V17D,1.2,0.6,**
C12D,V18A,83.8,3.3,
C12D,V18B,12.4,2.9,
C12D,V18C,2,0.8,*
C12D,V18D,0.7,0.6,**
C12D,V18E,1.1,0.8,**
C12D,V19A,3.4,1.4,*
C12D,V19B,10.1,2.1,
C12D,V19C,7.8,2.6,*
C12D,V19D,78.7,3.4,
C12D,V20A,35.6,8.5,
C12D,V21A,40.5,9.1,
C12D,V22A,19.3,7.4,*
C12D,V23A,18.8,7.2,*
C12D,V24A,52.9,5.1,
C12D,V24B,24.9,4.8,
C12D,V24C,8.4,2.7,*
C12D,V24D,3.5,1.5,*
C12D,V24E,6.3,2.1,*
C12D,V24F,3.8,1.7,*
C12D,V25A,35.1,5,
C12D,V25B,26.4,3.9,
C12D,V25C,21.3,3.1,
C12D,V25D,7.6,2.1,
C12D,V25E,9.7,2.5,
C12D,V26A,52.4,6,
C12D,V27A,31.1,5.6,
C12D,V28A,23.8,5,
C12D,V29A,25.2,6.9,
C12D,V29B,66.8,6.9,
C12D,V29C,3,2,**
C12D,V29D,0.9,1,***
C12D,V29E,4.2,2.1,*
C12D,V30A,28.3,3.8,
C12D,V30B,17,2.9,
C12D,V30C,15.6,2.9,
C12D,V30D,10.9,2.3,
C12D,V30E,28.2,3.5,
C12D,V31A,53.7,5.9,
C12D,V32A,20.3,3.7,
C12D,V33A,3.5,2.1,**
C12D,V34A,16.7,4.2,
C12D,V35A,9.2,2.4,
C12D,V36A,8.9,3.3,*
C12D,V37A,42.4,7.2,
C12D,V37B,15.1,4.8,*
C12D,V37C,13.7,3.9,
C12D,V37D,6,3.2,**
C12D,V37E,20.6,4.9,
C12D,V37F,2.3,1.3,**
C12D,V38A,50.1,10.9,
C12D,V39A,22.2,7.5,*
C12D,V40A,11.2,7.1,**
C12D,V41A,6.8,3.6,**
C12D,V42A,11.2,5.1,*
C12D,V43A,8.2,4.9,**
C12D,V44A,21.5,3.4,
C12D,V44B,26.2,3.6,
C12D,V44C,14.5,2.8,
C12D,V44D,17.1,3.1,
C12D,V44E,20.6,3.2,
C12D,V45A,53.1,5.1,
C12D,V45B,20.7,4,
C12D,V45C,15.4,3.3,
C12D,V45D,5.3,1.9,*
C12D,V45E,5.4,2.6,*
C12D,V46A,13.4,6.9,**
C12D,V46B,21,7.3,*
C12D,V46C,15.5,6.5,*
C12D,V46D,20,8,*
C12D,V46E,30.1,8.6,
C12D,V47A,11.6,3.6,*
C12D,V47B,22.9,3.9,
C12D,V47C,7.6,2.8,*
C12D,V47D,15.8,5.6,*
C12D,V47E,8.3,3.4,*
C12D,V47F,14.5,4.3,
C12D,V47G,3.9,2.9,**
C12D,V47H,7.1,2.9,*
C12D,V47I,8.4,3.3,*
C13A,V00T,3.6,0,B
C13A,V01A,45.3,6.1,
C13A,V01B,42.9,6.4,
C13A,V01C,6.1,3.1,**
C13A,V01D,5.7,2.8,*
C13A,V02A,2,2,***
C13A,V02B,12.4,5.6,*
C13A,V02C,82.1,6.3,
C13A,V02D,2.1,1.5,**
C13A,V02E,1.4,1.3,**
C13A,V03A,62,7.5,
C13A,V03B,30.1,6.3,
C13A,V03C,4.7,4.2,**
C13A,V03D,3.1,2.4,**
C13A,V04A,9.9,4.1,*
C13A,V04B,6.1,3.8,**
C13A,V04C,19.4,6.1,*
C13A,V04D,12.9,4.6,*
C13A,V04E,13.3,5.7,*
C13A,V04F,13.6,7.2,**
C13A,V04G,6,3.3,**
C13A,V04H,18.7,4.8,
C13A,V04M,6.6,0.3,
C13A,V05A,22.4,6.1,
C13A,V05B,30.7,9,
C13A,V05C,43.5,9.8,
C13A,V05D,3.3,2.3,**
C13A,V06A,3.5,2.3,**
C13A,V06B,32.7,6,
C13A,V06C,63.7,6.6,
C13A,V07A,34,7.4,
C13A,V07B,66,7.4,
C13A,V08A,17.6,9.1,**
C13A,V08B,36.9,11.5,*
C13A,V08C,45.4,11.6,
C13A,V09A,26.6,8.3,*
C13A,V09B,53.8,7.8,
C13A,V09C,15.9,5.5,*
C13A,V09D,3.8,2.3,**
C13A,V10A,62.9,23.2,*
C13A,V11A,9.3,9.3,**
C13A,V12A,33.8,20.2,**
C13A,V13A,14.3,19.6,***
C13A,V14A,42,23.1,**
C13A,V15A,17.1,18,***
C13A,V16A,28.4,23.1,**
C13A,V17A,89,5.8,
C13A,V17B,6.3,3.8,**
C13A,V17C,3.3,2.9,**
C13A,V17D,1.5,1.5,***
C13A,V18A,83.3,5,
C13A,V18B,8.8,3.3,*
C13A,V18C,3.9,2.5,**
C13A,V18D,3.1,2.1,**
C13A,V18E,0.9,1.2,***
C13A,V19A,2.1,2.4,***
C13A,V19B,8.3,4,*
C13A,V19C,5.7,3,**
C13A,V19D,83.9,6.4,
C13A,V20A,19.9,12.2,**
C13A,V21A,52.6,17.5,*
C13A,V22A,S,,S
C13A,V23A,25.1,18.9,**
C13A,V24A,25.6,8,*
C13A,V24B,12.5,4.6,*
C13A,V24C,3.2,3.7,***
C13A,V24D,7.7,5.5,**
C13A,V24E,43.8,10.5,
C13A,V24F,7.2,4.7,**
C13A,V25A,33.4,7,
C13A,V25B,31.2,6.1,
C13A,V25C,22.4,7.9,*
C13A,V25D,6.4,3.3,**
C13A,V25E,6.6,2.8,*
C13A,V26A,62.7,12.6,
C13A,V27A,20.3,10.4,**
C13A,V28A,17.7,10.9,**
C13A,V29A,24.1,13.5,**
C13A,V29B,52.9,15.1,
C13A,V29C,5.9,7.2,***
C13A,V29D,10.9,7.7,**
C13A,V29E,6.2,5.6,**
C13A,V30A,9.4,4.2,*
C13A,V30B,10.4,4.3,*
C13A,V30C,14.7,4.8,*
C13A,V30D,10.5,3.2,*
C13A,V30E,55.1,7.9,
C13A,V31A,47.4,8.4,
C13A,V32A,15.6,6.9,*
C13A,V33A,S,,S
C13A,V34A,17.8,5.1,
C13A,V35A,18.2,6.4,*
C13A,V36A,2.3,1.5,**
C13A,V37A,13.6,5.5,*
C13A,V37B,24.4,12.5,**
C13A,V37C,9.7,6.9,**
C13A,V37D,6.7,5.2,**
C13A,V37E,45.1,13.5,
C13A,V37F,S,,S
C13A,V38A,42.2,22.8,**
C13A,V39A,15.5,11.2,**
C13A,V40A,S,,S
C13A,V41A,9,9.6,***
C13A,V42A,33.5,18.6,**
C13A,V43A,S,,S
C13A,V44A,15.8,4,
C13A,V44B,16.4,5,*
C13A,V44C,17.3,7.6,*
C13A,V44D,17.1,4.9,
C13A,V44E,33.5,8,
C13A,V45A,53,14.3,
C13A,V45B,21.5,9.6,*
C13A,V45C,12.2,7.1,**
C13A,V45D,5.1,4.8,**
C13A,V45E,8.2,6.4,**
C13A,V46A,24.3,14.2,**
C13A,V46B,8.4,8.1,**
C13A,V46C,13.4,7.5,**
C13A,V46D,14.7,12.6,**
C13A,V46E,39.3,14.5,*
C13A,V47A,20.3,14.5,**
C13A,V47B,16.1,8.4,**
C13A,V47C,18.7,10.6,**
C13A,V47D,15.5,10.2,**
C13A,V47E,2.9,3.3,***
C13A,V47F,14.4,8.8,**
C13A,V47G,S,,S
C13A,V47H,7.8,10.2,***
C13A,V47I,3.5,4.1,***
C13B,V00T,34.9,0,B
C13B,V01A,44.2,2.8,
C13B,V01B,45.9,2.6,
C13B,V01C,6.8,1.4,
C13B,V01D,3.1,0.8,
C13B,V02A,5.2,1.6,*
C13B,V02B,14.5,2,
C13B,V02C,76.8,3.1,
C13B,V02D,2.7,0.9,*
C13B,V02E,0.8,0.5,**
C13B,V03A,55,2.9,
C13B,V03B,39.1,2.7,
C13B,V03C,4.1,1,
C13B,V03D,1.8,0.7,*
C13B,V04A,13.2,2,
C13B,V04B,8,1.5,
C13B,V04C,23,2.7,
C13B,V04D,12.4,1.8,
C13B,V04E,15.5,1.8,
C13B,V04F,12,1.6,
C13B,V04G,5.4,1.1,
C13B,V04H,10.5,1.5,
C13B,V04M,6.1,0.1,
C13B,V05A,24.4,2,
C13B,V05B,30.5,2.3,
C13B,V05C,41.8,2.9,
C13B,V05D,3.3,1,
C13B,V06A,4.3,0.8,
C13B,V06B,32.1,2.5,
C13B,V06C,63.6,2.4,
C13B,V07A,34.9,2.9,
C13B,V07B,65.1,2.9,
C13B,V08A,18.1,3.3,
C13B,V08B,35.2,3.4,
C13B,V08C,46.7,4,
C13B,V09A,30.9,3.1,
C13B,V09B,50.2,2.6,
C13B,V09C,14.4,1.8,
C13B,V09D,4.4,1,
C13B,V10A,66.3,7.6,
C13B,V11A,14.1,5.7,*
C13B,V12A,34.8,7.4,
C13B,V13A,19.2,6.5,*
C13B,V14A,53.3,9,
C13B,V15A,23,7.9,*
C13B,V16A,12.9,4.4,*
C13B,V17A,85.9,2.5,
C13B,V17B,10.4,2.2,
C13B,V17C,1.9,0.7,*
C13B,V17D,1.9,0.6,*
C13B,V18A,79.9,2.4,
C13B,V18B,15.1,2.5,
C13B,V18C,2.4,0.7,
C13B,V18D,2,0.6,*
C13B,V18E,0.6,0.4,**
C13B,V19A,2.6,0.7,
C13B,V19B,8,1.3,
C13B,V19C,8.4,1.6,
C13B,V19D,81,2.2,
C13B,V20A,32.6,5.9,
C13B,V21A,42.3,5.3,
C13B,V22A,13.4,4.6,*
C13B,V23A,23.6,5.8,
C13B,V24A,39,3.7,
C13B,V24B,28.6,3.7,
C13B,V24C,6.8,1.7,
C13B,V24D,4.9,1.5,*
C13B,V24E,16.2,3.6,
C13B,V24F,4.4,1.2,
C13B,V25A,35.7,3,
C13B,V25B,28.6,2.7,
C13B,V25C,17.5,2.4,
C13B,V25D,9.2,1.7,
C13B,V25E,9.1,1.5,
C13B,V26A,54.4,5.3,
C13B,V27A,36.3,4.2,
C13B,V28A,20.2,4.1,
C13B,V29A,28.3,4.5,
C13B,V29B,59.1,5.4,
C13B,V29C,3,1.4,*
C13B,V29D,4.2,3,**
C13B,V29E,5.5,1.9,*
C13B,V30A,21.3,2.2,
C13B,V30B,13,1.8,
C13B,V30C,14.4,2.1,
C13B,V30D,14.8,1.9,
C13B,V30E,36.6,2.7,
C13B,V31A,56.1,3.5,
C13B,V32A,21.9,2.5,
C13B,V33A,3.2,1.1,*
C13B,V34A,17,2.5,
C13B,V35A,8.2,2.6,*
C13B,V36A,5.3,1.4,
C13B,V37A,29.5,4.2,
C13B,V37B,15.5,3.1,
C13B,V37C,14.7,4,
C13B,V37D,10.6,2.6,
C13B,V37E,27.3,4,
C13B,V37F,2.4,1.3,**
C13B,V38A,44,6.4,
C13B,V39A,24.3,5.4,
C13B,V40A,19.7,5.3,
C13B,V41A,9.8,3.4,*
C13B,V42A,10.1,4.3,*
C13B,V43A,8.3,2.8,*
C13B,V44A,13,1.9,
C13B,V44B,19.4,1.9,
C13B,V44C,12.2,1.7,
C13B,V44D,19.1,1.9,
C13B,V44E,36.3,2.5,
C13B,V45A,56.8,3.3,
C13B,V45B,21.2,2.6,
C13B,V45C,12.4,2.5,
C13B,V45D,6.1,1.6,
C13B,V45E,3.4,1.2,*
C13B,V46A,20,5.6,
C13B,V46B,9.2,3.5,*
C13B,V46C,14.5,4,
C13B,V46D,28,5.2,
C13B,V46E,28.3,5.7,
C13B,V47A,19.6,4,
C13B,V47B,18.1,3.7,
C13B,V47C,10.6,2.6,
C13B,V47D,4.8,1.4,
C13B,V47E,11.3,2.9,
C13B,V47F,15.3,3.4,
C13B,V47G,7.6,2.7,*
C13B,V47H,4.9,2,*
C13B,V47I,7.8,2.2,
C13C,V00T,9.4,0,B
C13C,V01A,42.5,3.7,
C13C,V01B,45.9,4,
C13C,V01C,7.2,1.9,
C13C,V01D,4.4,1.6,*
C13C,V02A,2.1,1.3,**
C13C,V02B,5.5,1.8,*
C13C,V02C,87.1,2.9,
C13C,V02D,2.9,1.3,*
C13C,V02E,2.5,1.2,*
C13C,V03A,55.1,4.2,
C13C,V03B,37.8,4.1,
C13C,V03C,4.4,1.4,*
C13C,V03D,2.7,1.2,*
C13C,V04A,8.4,2,
C13C,V04B,6.7,1.7,
C13C,V04C,19.7,2.9,
C13C,V04D,11.9,2.5,
C13C,V04E,16.6,2.7,
C13C,V04F,13.2,2.7,
C13C,V04G,6,2,*
C13C,V04H,17.4,3.2,
C13C,V04M,6.6,0.2,
C13C,V05A,20.6,3.9,
C13C,V05B,26.5,3.1,
C13C,V05C,49.4,4,
C13C,V05D,3.4,1.1,*
C13C,V06A,5.2,1.7,*
C13C,V06B,32.4,4.1,
C13C,V06C,62.3,4.5,
C13C,V07A,38.7,4.1,
C13C,V07B,61.3,4.1,
C13C,V08A,16.7,4.4,
C13C,V08B,29.9,6,
C13C,V08C,53.4,6.2,
C13C,V09A,30.6,3.9,
C13C,V09B,51.4,3.3,
C13C,V09C,14.3,2.8,
C13C,V09D,3.7,1.3,*
C13C,V10A,62.4,12.4,
C13C,V11A,18.6,9,*
C13C,V12A,35,11.2,*
C13C,V13A,16.1,12.9,**
C13C,V14A,48.9,14.9,*
C13C,V15A,15.5,9.6,**
C13C,V16A,22.8,11.6,**
C13C,V17A,85.8,3.2,
C13C,V17B,9.5,2.4,
C13C,V17C,2.7,1.6,**
C13C,V17D,2.1,1.1,**
C13C,V18A,71,4.2,
C13C,V18B,19,3,
C13C,V18C,4.3,1.7,*
C13C,V18D,4.3,1.9,*
C13C,V18E,1.5,1.1,**
C13C,V19A,2.4,1.1,*
C13C,V19B,9.7,2.7,
C13C,V19C,8.1,2.3,
C13C,V19D,79.8,3.6,
C13C,V20A,39,10.6,
C13C,V21A,42.8,11.2,
C13C,V22A,14.4,7,*
C13C,V23A,16.8,7.3,*
C13C,V24A,36.9,5.8,
C13C,V24B,10.6,2.7,
C13C,V24C,10.2,2.6,
C13C,V24D,1.6,1,**
C13C,V24E,34,5.1,
C13C,V24F,6.7,2.3,*
C13C,V25A,52.7,4.3,
C13C,V25B,25.3,3.2,
C13C,V25C,14.2,3.4,
C13C,V25D,5.1,1.9,*
C13C,V25E,2.8,1.2,*
C13C,V26A,50.3,11.6,
C13C,V27A,31.4,8.2,
C13C,V28A,26.4,8.4,*
C13C,V29A,25.3,5.7,
C13C,V29B,54.6,7.8,
C13C,V29C,3.1,2.9,**
C13C,V29D,7.2,3.4,*
C13C,V29E,9.8,4.5,*
C13C,V30A,18.5,3.3,
C13C,V30B,8.9,2.7,*
C13C,V30C,16,3.2,
C13C,V30D,12.9,2.8,
C13C,V30E,43.7,4,
C13C,V31A,48.4,4.3,
C13C,V32A,14.7,3.1,
C13C,V33A,5,2.1,*
C13C,V34A,19.2,3.4,
C13C,V35A,25.8,4.9,
C13C,V36A,3.5,1.6,*
C13C,V37A,38.2,6.3,
C13C,V37B,16.4,4.6,
C13C,V37C,10.3,4.6,*
C13C,V37D,9.5,4.4,*
C13C,V37E,23.2,5.3,
C13C,V37F,2.4,1.7,**
C13C,V38A,43.2,8.1,
C13C,V39A,19.6,8.5,*
C13C,V40A,10.2,6.1,**
C13C,V41A,10.8,5.6,**
C13C,V42A,32.1,7.8,
C13C,V43A,5.1,3.5,**
C13C,V44A,16.3,2.9,
C13C,V44B,20.8,3.3,
C13C,V44C,15.3,3.9,
C13C,V44D,15.4,2.7,
C13C,V44E,32.2,4.5,
C13C,V45A,46.3,6,
C13C,V45B,18.6,4.2,
C13C,V45C,14.4,4.2,
C13C,V45D,8.7,3.7,*
C13C,V45E,12,3,
C13C,V46A,23.5,7.1,*
C13C,V46B,16.5,6.1,*
C13C,V46C,13.2,8.6,**
C13C,V46D,21.7,7,*
C13C,V46E,25.1,8.9,*
C13C,V47A,18.2,5.5,*
C13C,V47B,27.2,6.9,
C13C,V47C,10.6,3.7,*
C13C,V47D,15.9,6.7,*
C13C,V47E,6.9,3.3,*
C13C,V47F,8.1,4,*
C13C,V47G,3.1,2.3,**
C13C,V47H,3.7,2.1,**
C13C,V47I,6.3,4.5,**
C13D,V00T,6.2,0,B
C13D,V01A,42.8,4.8,
C13D,V01B,44.2,4.7,
C13D,V01C,8.1,2.7,*
C13D,V01D,4.9,2.3,*
C13D,V02A,0.7,0.8,***
C13D,V02B,6.9,3.1,*
C13D,V02C,88.1,3.8,
C13D,V02D,2.2,1.4,**
C13D,V02E,2.1,2,**
C13D,V03A,56.9,6.2,
C13D,V03B,34.7,5,
C13D,V03C,5.1,2.9,**
C13D,V03D,3.3,1.7,**
C13D,V04A,11.4,3.7,*
C13D,V04B,5,2.1,*
C13D,V04C,22.6,4.8,
C13D,V04D,10.6,4.2,*
C13D,V04E,15.9,3.6,
C13D,V04F,12.4,3.4,
C13D,V04G,4.5,1.7,*
C13D,V04H,17.7,4.8,
C13D,V04M,6.5,0.3,
C13D,V05A,20.9,5.4,
C13D,V05B,27.4,5.4,
C13D,V05C,47.6,7.5,
C13D,V05D,4.1,2.6,**
C13D,V06A,2.7,1.5,**
C13D,V06B,29.8,4.8,
C13D,V06C,67.5,5.2,
C13D,V07A,36.3,5.5,
C13D,V07B,63.7,5.5,
C13D,V08A,14.6,5.7,*
C13D,V08B,26.9,6.1,
C13D,V08C,58.5,7.7,
C13D,V09A,33.2,9.8,
C13D,V09B,45.1,7.5,
C13D,V09C,18.8,4.6,
C13D,V09D,2.9,1.5,**
C13D,V10A,62.9,12.2,
C13D,V11A,13.1,11.2,**
C13D,V12A,43.4,13.1,*
C13D,V13A,11.4,12.1,***
C13D,V14A,48.2,19.9,*
C13D,V15A,14.8,12.6,**
C13D,V16A,30.4,18.4,**
C13D,V17A,86,3.7,
C13D,V17B,9.1,2.8,*
C13D,V17C,3.3,1.9,**
C13D,V17D,1.7,1.2,**
C13D,V18A,74.3,4.8,
C13D,V18B,19.3,4,
C13D,V18C,4.2,2.1,**
C13D,V18D,2,1.2,**
C13D,V18E,S,,S
C13D,V19A,2.9,1.6,**
C13D,V19B,4.3,2.6,**
C13D,V19C,8,2.7,*
C13D,V19D,84.8,3.8,
C13D,V20A,25.8,11.9,*
C13D,V21A,49.5,15.9,*
C13D,V22A,14.9,9.2,**
C13D,V23A,26.7,17.9,**
C13D,V24A,38.7,7.5,
C13D,V24B,7.9,3.2,*
C13D,V24C,6,3.2,**
C13D,V24D,3.4,2.2,**
C13D,V24E,38.8,7.3,
C13D,V24F,5.1,2.7,**
C13D,V25A,54.4,6.6,
C13D,V25B,25.6,4.4,
C13D,V25C,10.5,3.7,*
C13D,V25D,6.1,2.4,*
C13D,V25E,3.4,1.9,**
C13D,V26A,63.6,8,
C13D,V27A,28.8,11.9,*
C13D,V28A,20.1,7.1,*
C13D,V29A,25.2,9.8,*
C13D,V29B,42.1,13.7,*
C13D,V29C,2.9,2.4,**
C13D,V29D,18.2,7.8,*
C13D,V29E,11.6,8.3,**
C13D,V30A,10,3.1,*
C13D,V30B,10.7,3,
C13D,V30C,8.7,3.1,*
C13D,V30D,13.1,3.6,
C13D,V30E,57.4,5.6,
C13D,V31A,46.9,6.2,
C13D,V32A,15.3,4,
C13D,V33A,3.6,1.7,*
C13D,V34A,18.6,3.6,
C13D,V35A,23.7,5.4,
C13D,V36A,7.1,3,*
C13D,V37A,27.1,8.5,*
C13D,V37B,17.4,6.7,*
C13D,V37C,10.6,5.4,**
C13D,V37D,5.8,4.1,**
C13D,V37E,32.3,8.4,
C13D,V37F,6.8,5,**
C13D,V38A,38.6,16.8,*
C13D,V39A,18.4,9.4,**
C13D,V40A,11.5,8.5,**
C13D,V41A,8.7,6,**
C13D,V42A,30.3,12.8,*
C13D,V43A,7.5,5.5,**
C13D,V44A,16.3,3.8,
C13D,V44B,20.2,4.7,
C13D,V44C,14.2,4.9,*
C13D,V44D,17.4,4.9,
C13D,V44E,31.8,6.8,
C13D,V45A,40.4,7.6,
C13D,V45B,18.6,5,
C13D,V45C,19.2,5.7,
C13D,V45D,9.9,5.1,**
C13D,V45E,11.9,5.6,*
C13D,V46A,25.5,13.6,**
C13D,V46B,8.5,5.4,**
C13D,V46C,6.8,4.9,**
